datetime,open,high,low,close,volume,returns,log_returns,EMA10,EMA20,EMA50,EMA100,EMA200,RSI,MACD,MACD_SIGNAL,MACD_HIST,ATR,ADX,BB_UPPER,BB_MIDDLE,BB_LOWER,BB_WIDTH,DONCHIAN_HIGH,DONCHIAN_LOW,DONCHIAN_EXIT_HIGH,DONCHIAN_EXIT_LOW,VOL_SMA20,REL_VOL,VOLATILITY20,signals,trade_type
2018-01-11 05:30:00,14940.0,14968.68,11400.0,13238.78,33554.723751,-0.11191386112245916,-0.11868653745400316,14878.105454545454,13887.6695,11399.392600000003,10095.922400000003,8857.358000000004,50.775895945624704,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1860.6799999999998,39.01236332405632,17467.18919399513,13887.6695,10308.149806004867,0.5154960944304057,17176.24,6000.01,17176.24,9035.0,25976.25163175,1.1075061265512487,0.07875876891293002,0,HOLD
2018-01-12 05:30:00,13238.76,14109.78,12500.0,13740.01,16417.162137,0.03786073943369406,0.0371616133478326,14671.179008264462,13887.6695,11399.392600000003,10095.922400000003,8857.358000000004,50.775895945624704,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1860.6799999999998,39.01236332405632,17467.18919399513,13887.6695,10308.149806004867,0.5154960944304057,17176.24,6000.01,17176.24,9035.0,25976.25163175,1.1075061265512487,0.07875876891293002,0,HOLD
2018-01-13 05:30:00,13749.95,14580.0,13706.15,14210.0,12221.508528,0.034205943081555334,0.03363392751303307,14587.328279489106,13887.6695,11399.392600000003,10095.922400000003,8857.358000000004,50.775895945624704,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1860.6799999999998,39.01236332405632,17467.18919399513,13887.6695,10308.149806004867,0.5154960944304057,17176.24,6000.01,17176.24,9035.0,25976.25163175,1.1075061265512487,0.07875876891293002,0,HOLD
2018-01-14 05:30:00,14210.0,14339.5,12569.2,13474.99,17017.894329,-0.05172484166080227,-0.05311056742925163,14385.084955945631,13887.6695,11399.392600000003,10095.922400000003,8857.358000000004,50.775895945624704,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1860.6799999999998,39.01236332405632,17467.18919399513,13887.6695,10308.149806004867,0.5154960944304057,17176.24,6000.01,17176.24,9035.0,25976.25163175,1.1075061265512487,0.07875876891293002,0,HOLD
2018-01-15 05:30:00,13477.98,14249.99,13147.79,13539.93,14652.094705,0.004819298567197539,0.004807722923946996,14231.420418500971,13887.6695,11399.392600000003,10095.922400000003,8857.358000000004,50.775895945624704,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1860.6799999999998,39.01236332405632,17467.18919399513,13887.6695,10308.149806004867,0.5154960944304057,17176.24,6000.01,17176.24,9035.0,25976.25163175,1.1075061265512487,0.07875876891293002,0,HOLD
2018-01-16 05:30:00,13500.0,13542.93,9035.0,10900.0,63401.169175,-0.19497368154783667,-0.21688030836860656,13625.707615137158,13887.6695,11399.392600000003,10095.922400000003,8857.358000000004,39.79754879767908,-1482.8104189974383,-1509.9952396733897,27.184820675951414,2049.7692857142856,39.01236332405632,17467.18919399513,13887.6695,10308.149806004867,0.5154960944304057,17176.24,6000.01,17176.24,9035.0,25976.25163175,1.1075061265512487,0.07875876891293002,0,HOLD
2018-01-17 05:30:00,10899.99,11680.99,9037.94,10988.79,72331.796646,0.0081458715596332,0.008112873027980404,13146.268048748585,13887.6695,11399.392600000003,10095.922400000003,8857.358000000004,40.26535072889606,-1482.8104189974383,-1509.9952396733897,27.184820675951414,2092.146479591837,39.01236332405632,17467.18919399513,13887.6695,10308.149806004867,0.5154960944304057,17176.24,6000.01,17176.24,9035.0,25976.25163175,1.1075061265512487,0.07875876891293002,0,HOLD
2018-01-18 05:30:00,10972.59,11878.82,10435.33,10961.97,48464.434937,-0.0024406690818553622,-0.0024436523697732144,12749.122948976115,13887.6695,11399.392600000003,10095.922400000003,8857.358000000004,40.16382822092221,-1482.8104189974383,-1509.9952396733897,27.184820675951414,2045.8138739067056,39.01236332405632,17467.18919399513,13887.6695,10308.149806004867,0.5154960944304057,17176.24,6000.01,17176.24,9035.0,25976.25163175,1.1075061265512487,0.07875876891293002,0,HOLD
2018-01-19 05:30:00,10960.0,11795.0,10360.0,11474.98,34129.375421,0.046799069875214094,0.045737003132394885,12517.460594616821,13887.6695,11399.392600000003,10095.922400000003,8857.358000000004,43.11814035728359,-1482.8104189974383,-1509.9952396733897,27.184820675951414,2002.184311484798,39.01236332405632,17467.18919399513,13887.6695,10308.149806004867,0.5154960944304057,17176.24,6000.01,17176.24,9035.0,25976.25163175,1.1075061265512487,0.07875876891293002,0,HOLD
2018-01-20 05:30:00,11474.98,13099.0,11412.45,12799.94,28768.857827,0.115465124993682,0.10927147038888521,12568.820486504672,13887.6695,11399.392600000003,10095.922400000003,8857.358000000004,49.9863389558399,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1979.639003521598,39.01236332405632,17467.18919399513,13887.6695,10308.149806004867,0.5154960944304057,17176.24,6000.01,17176.24,9035.0,25976.25163175,1.1075061265512487,0.07875876891293002,0,HOLD
2018-01-21 05:30:00,12799.8,12799.8,10965.0,11530.0,41379.773426,-0.09921452756809801,-0.1044881491336175,12379.944034412913,13663.129547619048,11399.392600000003,10095.922400000003,8857.358000000004,44.44678803476755,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1969.3033604129123,39.01236332405632,17515.238272173316,13795.1695,10075.100727826684,0.5393291865204434,17176.24,6000.01,17176.24,9035.0,27614.744510850003,1.4984666401581819,0.07875876891293002,0,HOLD
2018-01-22 05:30:00,11530.0,11926.35,9900.24,10760.05,43752.606791,-0.06677797051170864,-0.06911213271797718,12085.417846337838,13386.645781179139,11399.392600000003,10095.922400000003,8857.358000000004,41.447709950368775,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1973.3609775262757,39.01236332405632,17520.279382174136,13599.416500000001,9678.553617825866,0.5766222223099255,17176.24,6000.01,17176.24,9035.0,28798.470244850003,1.5192684340177487,0.07615205613305852,0,HOLD
2018-01-23 05:30:00,10760.05,11399.0,9905.0,10799.18,37473.922552,0.0036366002016721133,0.0036300037587387226,11851.556419730958,13140.220468685888,11399.392600000003,10095.922400000003,8857.358000000004,41.66314799027427,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1939.1209077029703,39.01236332405632,17445.946121780722,13393.4,9340.853878219275,0.6051556918752107,17176.24,6000.01,17176.24,9035.0,29876.8829905,1.2542781843713633,0.07594480795644243,0,HOLD
2018-01-24 05:30:00,10799.14,11570.48,10500.0,11349.99,27158.587762,0.05100479851247952,0.04974665754802564,11760.362525234419,12969.722328811042,11399.392600000003,10095.922400000003,8857.358000000004,44.74510054305607,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1877.0751285813294,39.01236332405632,17277.98673079969,13207.9225,9137.858269200311,0.6163064979825085,17176.24,6000.01,17176.24,9035.0,30168.3298999,0.900235042911342,0.07715633455724039,0,HOLD
2018-01-25 05:30:00,11349.96,11794.05,10950.21,11175.27,20839.954183,-0.015393846161978919,-0.015513561588170759,11653.982066100889,12798.822107019514,11399.392600000003,10095.922400000003,8857.358000000004,43.951894442628294,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1803.2726193969488,39.01236332405632,16692.375481642735,12918.6665,9144.957518357263,0.5842257761887012,17176.24,6000.01,17143.13,9035.0,30047.753052800002,0.6935611506916997,0.07006244849336526,0,HOLD
2018-01-26 05:30:00,11184.7,11643.0,10311.15,11089.0,33056.87196,-0.007719723997720029,-0.007749675310505253,11551.258054082546,12635.98190635099,11399.392600000003,10095.922400000003,8857.358000000004,43.54145849584998,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1769.5995751543098,39.01236332405632,15952.24633405004,12619.626999999999,9287.007665949957,0.5281644749167375,17176.24,6000.01,17099.96,9035.0,30772.0237754,1.074250826051505,0.0698716084702458,0,HOLD
2018-01-27 05:30:00,11089.0,11650.0,10842.69,11491.0,18860.768345,0.03625214176210667,0.03561049430441794,11540.302044249356,12526.936010508038,11399.392600000003,10095.922400000003,8857.358000000004,46.06877155937292,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1700.8646055004303,39.01236332405632,15327.984176902035,12386.6755,9445.366823097964,0.47491494822836616,17176.24,6000.01,16322.3,9035.0,31090.40591475,0.6066427179084214,0.0704008333112319,0,HOLD
2018-01-28 05:30:00,11499.98,12244.0,11408.0,11879.95,16887.339524,0.0338482290488209,0.0332879848959367,11602.0562180222,12465.318295221557,11399.392600000003,10095.922400000003,8857.358000000004,48.47215874730357,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1639.0885622503995,39.01236332405632,14945.78132921703,12235.545999999998,9525.310670782967,0.44301011646182886,17176.24,6000.01,15500.0,9035.0,30604.74239535,0.551788324366547,0.06955786629223344,0,HOLD
2018-01-29 05:30:00,11879.95,11975.02,11139.55,11251.0,14170.377538,-0.05294214201238223,-0.05439509158249847,11538.227814745436,12349.668933771885,11399.392600000003,10095.922400000003,8857.358000000004,44.9813732127823,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1581.6872363753712,38.48659992294538,14628.215109244924,12078.096,9527.976890755075,0.4222717072699082,17176.24,6000.01,14968.68,9035.0,30597.511059599998,0.46312190264096764,0.07005088133866177,0,HOLD
2018-01-30 05:30:00,11250.11,11308.42,9900.0,10237.51,25554.372946,-0.09007999288952095,-0.09439858760924733,11301.733666609902,12148.510940079324,11399.392600000003,10095.922400000003,8857.358000000004,39.98437547637423,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1569.3110052057018,38.65762170191046,14160.209289640821,11844.617,9529.02471035918,0.3909948780346078,17176.24,6000.01,14968.68,9035.0,31004.679624149994,0.8242101920026075,0.07140356589031616,0,HOLD
2018-01-31 05:30:00,10230.0,10425.85,9700.0,10285.1,18015.956805,0.004648591307847338,0.004637819975389339,11116.891181771738,11971.043231500342,11399.392600000003,10095.922400000003,8857.358000000004,40.31964091888546,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1509.0637905481515,38.913236626407475,14014.77811064998,11696.933,9379.087889350021,0.3963167286074015,17176.24,6000.01,14580.0,9035.0,30227.741276850003,0.5960073774614966,0.06783563677952893,0,HOLD
2018-02-01 05:30:00,10285.1,10335.0,8750.99,9224.52,33564.764311,-0.1031181028867002,-0.10883108990254975,10772.823694176877,11709.469590405071,11399.392600000003,10095.922400000003,8857.358000000004,35.552993334002075,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1514.4170912232835,39.58326405698812,13828.326703690873,11471.1585,9113.990296309126,0.4109729987064294,17176.24,6000.01,14580.0,8750.99,31085.121385550003,1.0797694464401437,0.06986972671364243,0,HOLD
2018-02-02 05:30:00,9224.52,9250.0,8010.02,8873.03,49971.626975,-0.03810387965986306,-0.03884881716142667,10427.40665887199,11439.33248655697,11399.392600000003,10095.922400000003,8857.358000000004,34.11360420346598,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1494.8144418501918,40.50470153904053,13467.319774782292,11204.31,8941.300225217707,0.4039534384147338,17176.24,6000.01,14339.5,8010.02,32972.6273079,1.5155488371721946,0.06892997288951068,0,HOLD
2018-02-03 05:30:00,8873.03,9473.01,8229.0,9199.96,28725.000735,0.03684536173099806,0.03618279732835513,10204.234539077082,11226.058916408687,11399.392600000003,10095.922400000003,8857.358000000004,36.68139631687827,-1482.8104189974383,-1509.9952396733897,27.184820675951414,1476.8998388608925,41.08158813122691,13160.982577863864,10990.5585,8820.134422136134,0.3949615623016547,17176.24,6000.01,14249.99,8010.02,33557.98262820001,0.8559811551622095,0.06968593057669216,0,HOLD
2018-02-04 05:30:00,9199.96,9368.0,7930.0,8184.81,32014.308449,-0.11034287105596097,-0.1169191388606565,9837.066441063067,10936.416162465002,11399.392600000003,10095.922400000003,8857.358000000004,32.45210922656617,-1544.2044150227248,-1516.8370747432568,-27.367340279467953,1474.1212789422573,41.748145510149364,12890.417201849756,10722.8025,8555.187798150244,0.4043000329157897,17176.24,6000.01,13542.93,7930.0,34426.093315399994,0.9299431148256048,0.0725343377404836,0,HOLD
2018-02-05 05:30:00,8179.99,8382.8,6625.0,6939.99,63403.182579,-0.15208905276970397,-0.1649796637633145,9310.325269960691,10555.804146992145,11399.392600000003,10095.922400000003,8857.358000000004,28.163907232842327,-1674.0092333898556,-1548.2715064725767,-125.7377269172789,1494.384044732096,42.87522216818229,13244.616514797683,10524.802,7804.987485202316,0.5168390844402933,17176.24,6000.01,13099.0,6625.0,34426.1939856,1.841713394327606,0.067626613779907,0,HOLD
2018-02-06 05:30:00,6939.63,7878.0,6000.01,7652.14,100201.500307,0.10261542163605442,0.0976850136855151,9008.837039058748,10279.264704421465,11399.392600000003,10095.922400000003,8857.358000000004,33.571872809937005,-1699.8214502485498,-1578.5814952277713,-121.23995502077855,1521.7844701083752,44.13080364400197,13340.156463136154,10357.9695,7375.782536863844,0.5758246272372506,17176.24,6000.01,13099.0,6000.01,35819.67916864999,2.7973868731548577,0.07280284965062506,0,HOLD
2018-02-07 05:30:00,7655.02,8476.0,7150.01,7599.0,60778.460497,-0.006944462594777434,-0.006968687593351903,8752.503031957158,10024.001399238468,11399.392600000003,10095.922400000003,8857.358000000004,33.369997990481345,-1704.9126007760333,-1603.8477163374237,-101.06488443860962,1507.7991508149196,44.53701645104552,13388.221011017411,10189.821,6991.420988982589,0.6277637283358385,17176.24,6000.01,13099.0,6000.01,36435.38044665,1.6681165326651115,0.07276775712597419,0,HOLD
2018-02-08 05:30:00,7599.0,7844.0,7572.09,7784.02,1521.537318,0.02434794051848943,0.024056254565828366,8576.415207964947,9810.669837406233,11399.392600000003,10095.922400000003,8857.358000000004,34.83917778798961,-1674.7127602972687,-1618.0207251293928,-56.69203516787593,1419.5213543281395,44.914214057585944,13309.933305163651,10005.272999999997,6700.6126948363435,0.6605837352291446,17176.24,6000.01,13099.0,6000.01,34804.988541499995,0.04371607007385689,0.07192307559629971,0,HOLD
2018-02-09 05:30:00,7789.9,8738.0,7789.9,8683.92,20482.910825,0.11560864437655605,0.10940012537559372,8595.961533789501,9703.36032908183,11399.392600000003,10095.922400000003,8857.358000000004,41.58576409059256,-1560.1799763290364,-1606.4525753693215,46.27259904028506,1386.268400447558,44.16138808084886,12887.922347352915,9799.471999999998,6711.021652647081,0.6303299498897322,17176.24,6000.01,12799.8,6000.01,34390.6911914,0.5955946250397582,0.07193696225778685,0,HOLD
2018-02-10 05:30:00,8683.93,9065.78,8120.0,8533.98,49381.512653,-0.01726639582124212,-0.017417198432916687,8584.692164009592,9591.99077393118,11399.392600000003,10095.922400000003,8857.358000000004,40.827263823900175,-1464.6275105268141,-1578.08756240082,113.46005187400579,1354.8049432727323,43.08696058040214,12677.890403926385,9649.670999999998,6621.451596073612,0.6276316371669847,17176.24,6000.01,12244.0,6000.01,34790.77815275,1.4193851151069092,0.06927399371600754,0,HOLD
2018-02-11 05:30:00,8533.99,8549.0,7726.53,8063.88,45025.187952,-0.05508566928912417,-0.05666101093024384,8489.999043280575,9446.456414509163,11399.392600000003,10095.922400000003,8857.358000000004,38.45881308028549,-1410.5744104193545,-1544.5849320045268,134.01052158517223,1316.7810187532516,42.33292933766781,12573.257135431342,9514.8625,6456.467864568656,0.642866806626232,17176.24,6000.01,12244.0,6000.01,34854.4072108,1.2918075949387682,0.06884068096831968,0,HOLD
2018-02-12 05:30:00,8063.82,8989.0,8053.0,8903.0,41987.85049,0.10405908818087561,0.09899346832562467,8565.09012632047,9394.698660746386,11399.392600000003,10095.922400000003,8857.358000000004,44.63304867511498,-1285.2118458289588,-1492.7103147694131,207.49846894045436,1289.5823745565908,41.11417740644169,12430.502572103902,9420.0535,6409.604427896099,0.639157531770685,17176.24,6000.01,12244.0,6000.01,35080.1036077,1.196913525671109,0.07354394264988406,0,HOLD
2018-02-13 05:30:00,8903.0,8950.0,8351.0,8539.9,35454.972956,-0.040784005391441114,-0.04163900046148712,8560.510103353112,9313.289264484825,11399.392600000003,10095.922400000003,8857.358000000004,42.63954627128291,-1201.312265641851,-1434.4307049439008,233.11843930204986,1240.255062088263,39.982479184588875,12176.761559609009,9279.549,6382.336440390993,0.6244296052769391,17176.24,6000.01,12244.0,6000.01,35494.922867400004,0.9988744894150284,0.0725920048255076,0,HOLD
2018-02-14 05:30:00,8535.17,9489.6,8533.0,9449.99,40811.952867,0.1065691635733439,0.1012643851739862,8722.233720925273,9326.308382152936,11399.392600000003,10095.922400000003,8857.358000000004,48.81090053283061,-1049.2890359722733,-1357.4023711495752,308.1133351773019,1219.9939862248157,38.28484215678845,11959.353167941674,9193.285,6427.216832058327,0.6017583851564862,17143.13,6000.01,12244.0,6000.01,36493.522801600004,1.1183341517583132,0.07722961671530576,0,HOLD
2018-02-15 05:30:00,9449.98,10219.5,9301.5,10000.09,52427.596715,0.05821170181132462,0.056580409649512595,8954.571226211587,9390.478060043133,11399.392600000003,10095.922400000003,8857.358000000004,52.16124710882172,-874.3421861061106,-1260.7903341408824,386.44814803477175,1198.4229872087574,35.91766528640416,11794.157870587456,9138.8395,6483.521129412544,0.5811062489033659,17099.96,6000.01,12244.0,6000.01,37462.05903935,1.3994851873980085,0.07852544605990076,0,HOLD
2018-02-16 05:30:00,10000.89,10323.37,9666.0,10159.98,38161.205974,0.01598885610029499,0.015862380690915286,9173.73645780948,9463.763959086644,11399.392600000003,10095.922400000003,8857.358000000004,53.12164012898023,-714.5567944889626,-1151.5436262104984,436.98683172153574,1159.7763452652748,33.61150253172692,11549.18439756436,9072.2885,6595.392602435641,0.5460355229145016,16322.3,6000.01,12244.0,6000.01,38427.0809208,0.993081052725603,0.07813312227613145,0,HOLD
2018-02-17 05:30:00,10156.07,11075.07,10050.0,11039.55,41882.108407,0.08657202081106452,0.08302780550417584,9512.975283662301,9613.838820126011,11399.392600000003,10095.922400000003,8857.358000000004,58.10441426230394,-511.06058402551025,-1023.4470177735008,512.3864337479905,1150.1544634606123,31.69772309963573,11337.947313858456,9030.2685,6722.589686141544,0.5110986044010665,15500.0,6000.01,11975.02,6000.01,39676.81936495,1.0555812960148243,0.08030810316588753,0,HOLD
2018-02-18 05:30:00,11039.55,11274.0,10080.0,10383.43,61137.380728,-0.05943358198477289,-0.061273012835288285,9671.239777541883,9687.133218209248,11399.392600000003,10095.922400000003,8857.358000000004,53.53331665526571,-398.14223583875537,-898.3860613865517,500.2438255477963,1153.28628749914,30.10657700048776,11154.315722113717,8986.89,6819.464277886282,0.48235278769712725,14968.68,6000.01,11308.42,6000.01,42025.16952445,1.4547801096300308,0.08054370565079154,0,HOLD
2018-02-19 05:30:00,10375.01,11250.0,10270.33,11153.0,40831.417131,0.07411520085366785,0.07149725369905101,9940.650727079723,9826.739578379797,11399.392600000003,10095.922400000003,8857.358000000004,57.733402720527515,-243.74601163729494,-767.4580514367003,523.7120397994054,1140.8851241063442,28.629084194136077,11338.081917956944,9032.664499999999,6727.2470820430535,0.5104623155120941,14968.68,6000.01,11274.0,6000.01,42789.0217337,0.9542498397162883,0.07933310712375759,0,HOLD
2018-02-20 05:30:00,11147.11,11786.01,11100.59,11200.99,48153.354288,0.004302878149376799,0.00429364723937341,10169.803322156136,9957.620570915054,11391.612105882356,10095.922400000003,8857.358000000004,57.98842188259137,-116.17431448073876,-637.201304045508,521.0269895647692,1108.351900955891,27.776583226064414,11514.268738989536,9078.458999999999,6642.6492610104615,0.5366130395014259,14580.0,6000.01,11786.01,6000.01,44295.89160785,1.0870839831896824,0.07933375764492363,0,HOLD
2018-02-21 05:30:00,11195.07,11304.03,10200.0,10437.6,68113.818754,-0.0681537971197188,-0.07058749628237194,10218.493627218657,10003.332897494573,11354.199866435989,10095.922400000003,8857.358000000004,52.55617296713321,-75.79826326713192,-524.9206958898328,449.1224326227009,1108.043193744756,25.927664039485858,11645.831879755808,9139.113,6632.394120244191,0.548569402688381,14580.0,6000.01,11786.01,6000.01,46023.34433,1.4799841199197792,0.0771269668201417,0,HOLD
2018-02-22 05:30:00,10439.02,10933.44,9679.0,9811.04,67060.166483,-0.06002912546945649,-0.0619063887400933,10144.411149542537,9985.019288209376,11293.68379324242,10095.922400000003,8857.358000000004,48.53720949658305,-93.28280133889893,-438.593116979646,345.3103156407471,1118.5001084772734,24.473600568598503,11706.128191955742,9186.0135,6665.898808044256,0.5486851705488444,14339.5,6000.01,11786.01,6000.01,46877.7713054,1.4305323102097884,0.07798356236655665,0,HOLD
2018-02-23 05:30:00,9815.55,10435.0,9570.19,10131.04,57202.70237,0.03261631794386721,0.03209569611200183,10141.980031443894,9998.926022665626,11248.089918997619,10095.922400000003,8857.358000000004,50.61433724624214,-80.3913961092112,-366.95277280555905,286.56137669634785,1100.3793864431825,23.232704622986557,11786.169872554323,9232.567500000001,6678.965127445679,0.5531727490872548,14249.99,6000.01,11786.01,6000.01,48301.656387150004,1.184280346651176,0.07790680006921878,0,HOLD
2018-02-24 05:30:00,10131.04,10496.97,9352.0,9694.51,40888.156299,-0.043088369999526255,-0.0440442324402057,10060.62184390864,9969.934020506995,11187.16521629183,10095.922400000003,8857.358000000004,47.781150020077575,-104.19805701348196,-314.40182964714364,210.20377263366169,1103.5644302686694,22.304811568222274,11822.254591144429,9308.052500000002,6793.850408855575,0.5402208659962815,13542.93,6000.01,11786.01,6000.01,48745.348779650005,0.8388114419661269,0.0738893890218189,0,HOLD
2018-02-25 05:30:00,9694.51,9847.0,9274.8,9590.0,28373.517586,-0.010780328247637083,-0.010838857005757338,9975.054235925252,9933.749828077756,11124.53128624117,10095.922400000003,8857.358000000004,47.10137725233557,-129.9995371292116,-277.52137114355725,147.52183401434564,1065.6098281066218,21.52474749942755,11708.887521820809,9440.553000000002,7172.218478179195,0.48055119690992815,13099.0,6000.01,11786.01,6000.01,46993.86553,0.6037706680648962,0.06348683751844567,0,HOLD
2018-02-26 05:30:00,9590.0,10444.32,9350.0,10324.0,34878.292756,0.07653806047966638,0.07375039296102064,10038.49892030248,9970.91651111797,11093.137902467006,10095.922400000003,8857.358000000004,52.24050897590007,-90.18018921840849,-240.0531347585275,149.87294554011902,1067.6605546704345,20.037967167244535,11716.659629580008,9574.146,7431.632370419992,0.4475623475096385,13099.0,6000.01,11786.01,7150.01,43727.70515245,0.7976245868472205,0.06190948411755335,0,HOLD
2018-02-27 05:30:00,10321.0,10870.0,10121.0,10569.04,30705.385123,0.02373498643936478,0.0234576908169124,10134.960934792938,10027.88065291626,11072.585043546731,10095.922400000003,8857.358000000004,53.85234417857202,-38.40764952511927,-199.72403771184585,161.31638818672658,1044.8990864796892,19.048806067102365,11702.515608428423,9722.648000000001,7742.78039157158,0.4072692148123476,13099.0,6000.01,11786.01,7572.09,42224.051383750004,0.7272013015505427,0.061668019630107256,0,HOLD
